,RADIATION,TEMP,HUMIDITY_h
2008-03-17,16715.7,20.175,85.25
2008-03-18,23690.1,20.05,81.70833333333333
2008-03-19,20588.4,19.0625,81.41666666666667
2008-03-20,20100.0,19.804166666666667,78.58333333333333
2008-03-21,19394.4,20.125,80.08333333333333
2008-03-22,21873.0,20.641666666666666,77.08333333333333
2008-03-23,16943.8,20.195833333333333,79.95833333333333
2008-03-24,17121.4,19.666666666666668,83.125
2008-03-25,15872.2,19.170833333333334,85.29166666666667
2008-03-26,10767.8,18.670833333333334,86.20833333333333
2008-03-27,8085.6,17.558333333333334,87.58333333333333
2008-03-28,19067.0,18.016666666666666,83.95833333333333
2008-03-29,19708.3,20.1375,79.5
2008-03-30,21620.7,18.033333333333335,80.91666666666667
2008-03-31,18196.9,15.875,80.95833333333333
2008-04-01,16206.3,16.912499999999998,79.66666666666667
2008-04-02,21993.1,18.941666666666666,71.625
2008-04-03,16211.2,20.145833333333332,68.83333333333333
2008-04-04,6877.2,18.325,88.95833333333333
2008-04-05,6299.3,17.1875,94.08333333333333
2008-04-06,4281.900000000001,17.05,94.91666666666667
2008-04-07,11232.4,19.845833333333335,87.91666666666667
2008-04-08,11765.0,20.0375,88.625
2008-04-09,15802.199999999999,20.133333333333333,87.95833333333333
2008-04-10,16615.8,21.583333333333332,82.91666666666667
2008-04-11,19033.2,20.583333333333332,82.54166666666667
2008-04-12,20754.9,21.2,75.54166666666667
2008-04-13,17660.3,21.358333333333334,75.25
2008-04-14,9967.5,19.462500000000002,85.91666666666667
2008-04-15,14862.800000000001,18.658333333333335,87.375
2008-04-16,17141.5,18.204166666666666,85.33333333333333
2008-04-17,10825.2,19.458333333333332,84.875
2008-04-18,19252.8,19.3625,81.54166666666667
2008-04-19,13497.699999999999,17.604166666666668,85.33333333333333
2008-04-20,10978.0,18.320833333333333,87.45833333333333
2008-04-21,14006.0,20.145833333333332,81.875
2008-04-22,11588.2,19.183333333333334,83.91666666666667
2008-04-23,17804.4,19.4875,80.54166666666667
2008-04-24,20721.4,18.958333333333332,74.95833333333333
2008-04-25,19779.0,19.712500000000002,67.125
2008-04-26,19289.7,19.483333333333334,69.08333333333333
2008-04-27,18824.1,20.195833333333333,68.16666666666667
2008-04-28,18634.3,20.070833333333333,72.16666666666667
2008-04-29,18472.2,20.920833333333334,68.54166666666667
2008-04-30,10980.0,19.179166666666667,77.91666666666667
2008-05-01,1444.0,14.114285714285714,90.0
2008-05-02,8459.6,15.475,88.33333333333333
2008-05-03,12693.0,18.595833333333335,80.33333333333333
2008-05-04,15444.0,18.95,79.625
2008-05-05,13179.4,19.291666666666668,78.58333333333333
2008-05-06,19696.1,17.0,64.29166666666667
2008-05-07,19021.1,14.116666666666667,73.33333333333333
2008-05-08,19531.2,15.279166666666667,59.041666666666664
2008-05-09,15333.9,15.066666666666668,77.45833333333333
2008-05-10,11895.6,13.783333333333333,81.5
2008-05-11,14619.1,14.416666666666666,82.33333333333333
2008-05-12,7254.5,13.2875,83.95833333333333
2008-05-13,13185.2,13.733333333333334,78.25
2008-05-14,14491.5,14.145833333333334,80.16666666666667
2008-05-15,14883.6,16.150000000000002,76.125
2008-05-16,14381.1,17.2375,74.95833333333333
2008-05-17,7597.8,16.241666666666667,87.79166666666667
2008-05-18,11488.2,16.7625,81.45833333333333
2008-05-19,17144.9,17.733333333333334,76.04166666666667
2008-05-20,14902.6,17.537499999999998,76.58333333333333
2008-05-21,16206.9,17.491666666666667,73.20833333333333
2008-05-22,17253.399999999998,17.866666666666667,70.66666666666667
2008-05-23,17291.5,18.033333333333335,63.333333333333336
2008-05-24,17277.3,17.908333333333335,68.75
2008-05-25,17048.8,17.8875,65.91666666666667
2008-05-26,17193.100000000002,18.104166666666668,61.541666666666664
2008-05-27,14030.5,17.933333333333334,69.16666666666667
2008-05-28,14479.1,18.175,76.25
2008-05-29,15119.300000000001,18.491666666666667,66.04166666666667
2008-05-30,13104.5,18.75,70.95833333333333
2008-05-31,9341.3,13.383333333333333,87.58333333333333
2008-06-01,3596.2,12.240909090909092,94.04545454545455
2008-06-02,11641.7,13.8125,91.08333333333333
2008-06-03,11889.0,15.1,83.95833333333333
2008-06-04,12689.3,16.504166666666666,81.0
2008-06-05,13823.300000000001,17.233333333333334,81.75
2008-06-06,12957.1,17.356521739130436,79.08695652173913
2008-06-07,9934.1,17.3875,70.95833333333333
2008-06-08,14037.800000000001,17.054166666666667,71.5
2008-06-09,11807.5,18.087500000000002,66.25
2008-06-10,11750.6,18.054166666666667,73.08333333333333
2008-06-11,13061.199999999999,19.133333333333333,65.29166666666667
2008-06-12,14734.7,17.983333333333334,78.29166666666667
2008-06-13,16228.1,18.504166666666666,61.875
2008-06-14,15866.7,18.516666666666666,63.25
2008-06-15,15785.0,18.245833333333334,67.0
2008-06-16,6041.6,14.4125,83.91666666666667
2008-06-17,5026.9,11.529166666666667,91.875
2008-06-18,12777.1,15.708333333333334,81.25
2008-06-19,15328.7,14.770833333333334,82.95833333333333
2008-06-20,14869.3,17.341666666666665,69.875
2008-06-21,15518.5,18.345833333333335,63.583333333333336
2008-06-22,12009.8,18.404166666666665,68.75
2008-06-23,4484.0,14.008333333333333,93.125
2008-06-24,5369.5,13.054166666666667,93.33333333333333
2008-06-25,7250.9,13.737499999999999,91.41666666666667
2008-06-26,7066.6,12.379166666666668,88.08333333333333
2008-06-27,12595.9,13.433333333333332,83.45833333333333
2008-06-28,12053.8,12.870833333333332,83.0
2008-06-29,12150.300000000001,14.604166666666666,82.375
2008-06-30,15893.7,16.133333333333333,71.08333333333333
2008-07-01,13944.099999999999,16.587500000000002,67.08333333333333
2008-07-02,15896.6,16.583333333333332,66.16666666666667
2008-07-03,9273.5,16.554166666666667,69.70833333333333
2008-07-04,12109.5,15.391666666666666,80.33333333333333
2008-07-05,13938.1,13.454166666666666,82.45833333333333
2008-07-06,13596.3,14.0,81.83333333333333
2008-07-07,16164.4,12.795833333333334,77.95833333333333
2008-07-08,16571.1,12.729166666666666,77.875
2008-07-09,16930.3,13.345833333333333,73.04166666666667
2008-07-10,10238.8,13.983333333333334,76.41666666666667
2008-07-11,13245.8,13.866666666666667,79.0
2008-07-12,12301.5,13.445833333333333,84.16666666666667
2008-07-13,17767.6,12.308333333333332,77.08333333333333
2008-07-14,17778.5,12.608333333333334,72.91666666666667
2008-07-15,17417.1,11.979166666666666,72.75
2008-07-16,17948.5,13.508333333333333,71.41666666666667
2008-07-17,17917.8,14.829166666666666,66.5
2008-07-18,17932.9,15.529166666666667,59.208333333333336
2008-07-19,17179.600000000002,17.254166666666666,53.708333333333336
2008-07-20,17332.3,17.075,59.958333333333336
2008-07-21,15202.800000000001,16.395833333333332,63.958333333333336
2008-07-22,16670.899999999998,17.099999999999998,59.5
2008-07-23,17403.8,17.825,58.416666666666664
2008-07-24,17185.3,19.5625,50.25
2008-07-25,17060.0,18.920833333333334,56.833333333333336
2008-07-26,12087.3,14.770833333333334,84.54166666666667
2008-07-27,15257.4,14.766666666666666,80.5
2008-07-28,18457.5,16.733333333333334,58.083333333333336
2008-07-29,18990.7,16.470833333333335,51.916666666666664
2008-07-30,18705.8,16.808333333333334,48.833333333333336
2008-07-31,17265.5,17.783333333333335,57.375
2008-08-01,16877.7,17.879166666666666,57.083333333333336
2008-08-02,18208.8,18.625,56.291666666666664
2008-08-03,9232.4,18.7,54.625
2008-08-04,11342.9,16.166666666666668,79.04166666666667
2008-08-05,9829.7,16.716666666666665,86.91666666666667
2008-08-06,16791.1,18.570833333333333,75.91666666666667
2008-08-07,18401.8,19.900000000000002,71.83333333333333
2008-08-08,9694.5,18.2,77.16666666666667
2008-08-09,13138.8,17.900000000000002,79.79166666666667
2008-08-10,14258.699999999999,16.533333333333335,79.58333333333333
2008-08-11,17588.8,16.066666666666666,79.16666666666667
2008-08-12,19168.2,18.925,64.08333333333333
2008-08-13,19644.6,19.204166666666666,57.083333333333336
2008-08-14,19093.5,17.279166666666665,63.625
2008-08-15,20099.0,17.666666666666668,60.875
2008-08-16,20299.399999999998,18.4875,59.291666666666664
2008-08-17,20773.1,18.479166666666668,60.375
2008-08-18,20196.2,18.108333333333334,59.0
2008-08-19,21093.3,17.904166666666665,57.208333333333336
2008-08-20,21248.6,17.641666666666666,61.666666666666664
2008-08-21,21267.5,17.95416666666667,58.208333333333336
2008-08-22,20611.7,18.3,54.25
2008-08-23,9557.2,15.700000000000001,80.0
2008-08-24,14908.800000000001,15.866666666666667,80.20833333333333
2008-08-25,14441.1,16.029166666666665,77.58333333333333
2008-08-26,19299.2,18.841666666666665,59.458333333333336
2008-08-27,20444.2,17.654166666666665,68.70833333333333
2008-08-28,20500.0,17.020833333333332,69.58333333333333
2008-08-29,20976.5,20.470833333333335,58.625
2008-08-30,6866.4,14.845833333333333,81.83333333333333
2008-08-31,11801.7,12.879166666666668,85.20833333333333
2008-09-01,21865.899999999998,14.358333333333334,74.91666666666667
2008-09-02,22910.9,17.55,59.5
2008-09-03,21930.3,19.462500000000002,47.25
2008-09-04,22912.3,21.279166666666665,36.208333333333336
2008-09-05,23191.8,21.349999999999998,41.291666666666664
2008-09-06,22592.6,22.833333333333332,40.333333333333336
2008-09-07,19129.899999999998,22.925,46.333333333333336
2008-09-08,17217.7,19.3875,76.29166666666667
2008-09-09,14247.8,17.945833333333333,85.20833333333333
2008-09-10,20987.899999999998,19.133333333333333,76.20833333333333
2008-09-11,23300.7,21.566666666666666,54.75
2008-09-12,23507.1,22.179166666666664,49.875
2008-09-13,19631.0,22.5,45.208333333333336
2008-09-14,12770.6,18.333333333333332,81.75
2008-09-15,12706.4,17.620833333333334,85.70833333333333
2008-09-16,12125.5,16.579166666666666,87.45833333333333
2008-09-17,5422.8,12.295833333333334,93.70833333333333
2008-09-18,5934.7,11.720833333333333,89.33333333333333
2008-09-19,21444.3,12.379166666666668,78.95833333333333
2008-09-20,14592.4,13.645833333333334,80.91666666666667
2008-09-21,4547.0,15.029166666666667,88.70833333333333
2008-09-22,21019.899999999998,15.691666666666668,72.41666666666667
2008-09-23,25903.7,16.095833333333335,53.958333333333336
2008-09-24,22840.7,14.933333333333332,71.625
2008-09-25,18394.5,14.0375,78.41666666666667
2008-09-26,3888.9,12.708333333333334,91.83333333333333
2008-09-27,13496.4,14.495833333333332,86.0
2008-09-28,24267.8,15.370833333333332,73.625
2008-09-29,23535.5,14.945833333333333,75.125
2008-09-30,19329.4,16.779166666666665,77.875
2008-10-01,20914.7,20.7625,69.33333333333333
2008-10-02,5649.0,17.741666666666667,86.45833333333333
2008-10-03,11883.8,19.620833333333334,79.75
2008-10-04,22495.3,22.27916666666667,75.75
2008-10-05,24528.8,23.391666666666666,65.20833333333333
2008-10-06,14930.300000000001,19.025000000000002,87.08333333333333
2008-10-07,9273.5,17.466666666666665,90.5
2008-10-08,5748.5,15.375,93.29166666666667
2008-10-09,4544.1,12.125,92.08333333333333
2008-10-10,9480.300000000001,12.429166666666667,90.125
2008-10-11,11326.4,13.950000000000001,87.58333333333333
2008-10-12,21211.4,17.316666666666666,76.125
2008-10-13,21264.8,20.258333333333333,72.83333333333333
2008-10-14,26320.4,21.508333333333336,65.83333333333333
2008-10-15,24088.3,23.1125,57.583333333333336
2008-10-16,20497.4,23.025000000000002,59.25
2008-10-17,5162.4,18.166666666666668,92.29166666666667
2008-10-18,19045.7,19.329166666666666,84.875
2008-10-19,6138.599999999999,17.279166666666665,92.125
2008-10-20,9555.0,16.404166666666665,92.66666666666667
2008-10-21,10549.7,16.900000000000002,90.25
2008-10-22,15980.3,18.724999999999998,82.54166666666667
2008-10-23,28563.5,19.883333333333333,74.875
2008-10-24,26718.5,21.40833333333333,62.0
2008-10-25,24926.0,23.116666666666664,47.708333333333336
2008-10-26,26499.6,23.641666666666666,56.208333333333336
2008-10-27,23185.7,24.558333333333334,47.958333333333336
2008-10-28,19594.3,20.733333333333334,80.625
2008-10-29,18460.0,20.033333333333335,83.875
2008-10-30,17412.5,20.795833333333334,76.16666666666667
2008-10-31,15384.0,19.675,84.83333333333333
2008-11-01,9669.800000000001,15.458333333333334,93.95833333333333
2008-11-02,16394.8,18.895833333333332,84.91666666666667
2008-11-03,16894.2,21.354166666666668,77.33333333333333
2008-11-04,17042.0,20.287499999999998,83.79166666666667
2008-11-05,16959.1,19.85833333333333,81.91666666666667
2008-11-06,17879.8,21.349999999999998,79.04166666666667
2008-11-07,9344.3,18.679166666666667,88.66666666666667
2008-11-08,21117.9,20.383333333333333,82.04166666666667
2008-11-09,20191.0,20.566666666666666,84.20833333333333
2008-11-10,6987.3,19.245833333333334,88.83333333333333
2008-11-11,14963.699999999999,18.675,86.25
2008-11-12,15247.4,18.212500000000002,85.125
2008-11-13,10392.1,19.566666666666666,85.25
2008-11-14,5600.2,17.491666666666667,92.58333333333333
2008-11-15,29516.8,20.441666666666666,75.29166666666667
2008-11-16,21862.7,21.416666666666668,76.125
2008-11-17,16269.4,19.579166666666666,82.83333333333333
2008-11-18,12858.5,17.358333333333334,88.58333333333333
2008-11-19,15517.3,16.854166666666668,87.625
2008-11-20,10371.6,14.304166666666667,90.25
2008-11-21,12895.9,14.945833333333333,83.625
2008-11-22,6488.900000000001,14.016666666666666,93.83333333333333
2008-11-23,52.3,13.52,96.2
2008-11-24,7330.936700000038,14.520413768115931,93.06095833333325
2008-11-25,10580.472099999972,15.057784601449265,87.4587916666665
2008-11-26,9041.40440000001,15.718691666666686,84.88508333333321
2008-11-27,12499.080000000067,16.607020833333227,85.2783885046112
2008-11-28,11478.574700000012,17.015350000000097,86.32074999999996
2008-11-29,12208.40189999993,17.292620833333302,84.04897727272729
2008-11-30,13309.646000000019,16.150027976190415,81.7789048089591
2008-12-01,12843.372300000006,15.434994824016549,81.35470289855078
2008-12-02,12652.650999999985,16.417805434782473,80.72680253623194
2008-12-03,11965.50270000001,16.339873007246325,81.06047500000001
2008-12-04,12343.256200000034,16.174372101449173,79.03620833333345
2008-12-05,11894.999500000018,15.850622101449261,77.82079528985518
2008-12-06,12150.47600000009,16.384754166666585,79.05641337285901
2008-12-07,11699.427000000029,16.480995833333342,78.43933333333347
2008-12-08,5025.9,20.7,71.71428571428571
2008-12-09,25153.0,20.295833333333334,75.625
2008-12-10,25144.2,22.104166666666668,65.08333333333333
2008-12-11,13918.4,19.929166666666667,83.45833333333333
2008-12-12,7164.5,18.904166666666665,92.70833333333333
2008-12-13,7263.9,15.779166666666667,92.41666666666667
2008-12-14,10238.7,16.645833333333332,92.95833333333333
2008-12-15,5457.0,17.970833333333335,94.70833333333333
2008-12-16,3941.1,16.925,95.95833333333333
2008-12-17,2352.0,15.816666666666668,96.04166666666667
2008-12-18,9292.0,17.833333333333332,92.91666666666667
2008-12-19,20353.3,19.754166666666666,86.58333333333333
2008-12-20,25410.4,19.7,81.66666666666667
2008-12-21,16599.7,19.491666666666667,82.41666666666667
2008-12-22,18258.2,19.854166666666668,81.375
2008-12-23,17126.0,19.183333333333334,85.625
2008-12-24,20512.8,20.3125,84.66666666666667
2008-12-25,12305.5,19.8,86.5
2008-12-26,18418.600000000002,19.741666666666667,84.66666666666667
2008-12-27,3905.7000000000003,17.170833333333334,96.41666666666667
2008-12-28,8166.2,18.579166666666666,94.75
2008-12-29,16059.6,20.73333333333333,87.125
2008-12-30,16648.600000000002,21.395833333333332,86.79166666666667
2008-12-31,12561.2,20.075,88.125
2009-01-01,21875.8,20.291666666666668,82.875
2009-01-02,19148.2,21.3125,82.33333333333333
2009-01-03,18168.9,20.433333333333334,85.54166666666667
2009-01-04,13044.3,19.55,87.66666666666667
2009-01-05,6583.3,15.520833333333334,95.66666666666667
2009-01-06,14622.2,17.033333333333335,91.375
2009-01-07,20184.5,18.829166666666666,85.29166666666667
2009-01-08,23141.2,20.791666666666668,81.75
2009-01-09,23514.9,22.041666666666668,77.66666666666667
2009-01-10,16540.2,20.858333333333334,84.625
2009-01-11,28749.1,21.095833333333335,70.5
2009-01-12,26695.5,22.008333333333336,71.04166666666667
2009-01-13,22443.4,22.641666666666666,74.0
2009-01-14,22035.6,21.429166666666664,76.58333333333333
2009-01-15,15831.8,19.712500000000002,85.83333333333333
2009-01-16,10005.3,19.7375,89.54166666666667
2009-01-17,16968.8,20.970833333333335,82.25
2009-01-18,16338.5,20.654166666666665,84.875
2009-01-19,17435.4,21.47826086956522,81.1304347826087
2009-01-20,15712.8,21.033333333333335,86.375
2009-01-21,13513.3,20.0125,90.5
2009-01-22,8869.300000000001,18.133333333333333,94.20833333333333
2009-01-23,11126.2,16.666666666666668,89.41666666666667
2009-01-24,17258.0,18.491666666666667,86.875
2009-01-25,12303.1,19.5,87.45833333333333
2009-01-26,12025.6,19.170833333333334,90.16666666666667
2009-01-27,8466.8,18.529166666666665,92.375
2009-01-28,12569.3,20.045833333333334,89.33333333333333
2009-01-29,22868.7,21.708333333333332,80.83333333333333
2009-01-30,23718.4,22.7375,77.54166666666667
2009-01-31,26329.5,22.325,76.875
2009-02-01,27972.4,22.400000000000002,71.16666666666667
2009-02-02,17649.2,21.3,81.375
2009-02-03,18469.7,20.683333333333334,83.125
2009-02-04,25379.2,22.662499999999998,73.91666666666667
2009-02-05,17853.5,20.925,83.875
2009-02-06,22882.0,21.870833333333334,77.20833333333333
2009-02-07,18670.2,21.925,80.04166666666667
2009-02-08,21647.4,21.52916666666667,82.41666666666667
2009-02-09,18477.2,21.279166666666665,83.5
2009-02-10,10135.8,20.520833333333332,89.125
2009-02-11,16259.6,21.45,86.41666666666667
2009-02-12,15820.1,20.245833333333334,88.83333333333333
2009-02-13,7172.0,17.304166666666667,95.0
2009-02-14,9576.3,18.354166666666668,91.83333333333333
2009-02-15,18095.9,20.537499999999998,79.33333333333333
2009-02-16,29150.2,20.849999999999998,74.16666666666667
2009-02-17,21382.0,20.783333333333335,80.83333333333333
2009-02-18,24164.1,20.849999999999998,80.83333333333333
2009-02-19,26941.5,20.258333333333333,78.58333333333333
2009-02-20,18551.0,20.7625,78.54166666666667
2009-02-21,23091.3,21.59583333333333,76.70833333333333
2009-02-22,17125.7,20.650000000000002,83.33333333333333
2009-02-23,23553.7,20.537499999999998,81.0
2009-02-24,19206.5,20.970833333333335,81.79166666666667
2009-02-25,18947.8,20.166666666666668,84.875
2009-02-26,19388.6,21.695833333333336,82.58333333333333
2009-02-27,18988.4,22.150000000000002,80.75
2009-02-28,26536.7,22.979166666666668,76.5
2009-03-01,26972.6,23.27916666666667,68.45833333333333
2009-03-02,27834.4,23.59166666666667,65.375
2009-03-03,25211.5,24.004166666666666,65.83333333333333
2009-03-04,16967.6,22.358333333333334,79.54166666666667
2009-03-05,23487.7,23.170833333333334,76.83333333333333
2009-03-06,16583.8,22.7375,81.5
2009-03-07,7147.4,20.570833333333333,89.33333333333333
2009-03-08,20901.9,20.6125,80.95833333333333
2009-03-09,17668.5,21.754166666666666,80.91666666666667
2009-03-10,15468.6,21.245833333333334,81.08333333333333
2009-03-11,21616.0,21.145833333333332,78.83333333333333
2009-03-12,26420.4,22.625,67.95833333333333
2009-03-13,14804.8,21.579166666666666,78.70833333333333
2009-03-14,18549.7,20.954166666666666,80.70833333333333
2009-03-15,17139.7,20.908333333333335,84.04166666666667
2009-03-16,11521.199999999999,19.220833333333335,91.58333333333333
2009-03-17,6814.3,18.783333333333335,92.70833333333333
2009-03-18,21595.5,20.150000000000002,84.66666666666667
2009-03-19,20193.8,19.454166666666666,82.33333333333333
2009-03-20,23895.2,18.712500000000002,76.08333333333333
2009-03-21,20505.0,20.191666666666666,81.41666666666667
2009-03-22,8329.9,19.0125,91.875
2009-03-23,12533.1,19.295833333333334,90.54166666666667
2009-03-24,13647.1,19.458333333333332,90.66666666666667
2009-03-25,11302.6,18.629166666666666,90.04166666666667
2009-03-26,13505.2,18.016666666666666,86.45833333333333
2009-03-27,8937.5,19.266666666666666,88.91666666666667
2009-03-28,4503.0,19.366666666666667,94.41666666666667
2009-03-29,9316.2,19.879166666666666,92.70833333333333
2009-03-30,13681.1,20.45,88.20833333333333
2009-03-31,7521.3,19.116666666666667,94.91666666666667
2009-04-01,14594.7,19.333333333333332,89.70833333333333
2009-04-02,10321.9,18.579166666666666,86.75
2009-04-03,12653.3,17.6875,89.29166666666667
2009-04-04,13966.9,18.979166666666668,89.0
2009-04-05,15301.0,20.520833333333332,85.25
2009-04-06,10118.2,20.095833333333335,87.625
2009-04-07,10964.199999999999,19.366666666666667,88.83333333333333
2009-04-08,14792.8,19.470833333333335,88.58333333333333
2009-04-09,15519.199999999999,18.3625,85.75
2009-04-10,21579.0,19.400000000000002,81.375
2009-04-11,13343.0,18.75,84.95833333333333
2009-04-12,7456.5,18.525000000000002,92.5
2009-04-13,7060.0,17.724999999999998,94.08333333333333
2009-04-14,8467.0,18.525000000000002,88.5
2009-04-15,10863.3,18.025000000000002,86.20833333333333
2009-04-16,14007.0,16.55,84.08333333333333
2009-04-17,17553.4,16.570833333333333,84.58333333333333
2009-04-18,18315.2,16.404166666666665,81.29166666666667
2009-04-19,22076.3,17.891666666666666,69.66666666666667
2009-04-20,22420.5,18.866666666666667,67.33333333333333
2009-04-21,16543.600000000002,17.391666666666666,81.79166666666667
2009-04-22,12869.8,16.491666666666667,87.5
2009-04-23,18375.2,17.708333333333332,77.25
2009-04-24,19523.6,18.954166666666666,73.625
2009-04-25,17873.0,18.641666666666666,75.75
2009-04-26,19523.3,19.479166666666668,75.375
2009-04-27,17319.8,17.625,81.66666666666667
2009-04-28,19245.5,17.308333333333334,81.0
2009-04-29,17090.5,17.650000000000002,76.875
2009-04-30,15476.900000000001,18.23333333333333,73.5
2009-05-01,13964.9,15.766666666666666,81.0
2009-05-02,9461.3,15.579166666666666,87.41666666666667
2009-05-03,11337.4,15.370833333333332,85.95833333333333
2009-05-04,15596.0,16.287499999999998,83.20833333333333
2009-05-05,12036.0,16.9375,79.66666666666667
2009-05-06,17653.6,18.058333333333334,75.33333333333333
2009-05-07,18877.3,18.6125,69.45833333333333
2009-05-08,11376.6,16.162499999999998,85.875
2009-05-09,14012.5,17.579166666666666,83.83333333333333
2009-05-10,13267.1,17.866666666666667,83.83333333333333
2009-05-11,17305.3,17.816666666666666,81.25
2009-05-12,14412.6,17.916666666666668,81.20833333333333
2009-05-13,17535.2,18.741666666666667,75.79166666666667
2009-05-14,14451.400000000001,18.691666666666666,76.04166666666667
2009-05-15,11415.0,17.8,82.58333333333333
2009-05-16,13196.1,17.066666666666666,83.54166666666667
2009-05-17,6622.700000000001,13.908333333333333,91.875
2009-05-18,13448.8,15.720833333333333,84.95833333333333
2009-05-19,14292.7,14.916666666666666,85.29166666666667
2009-05-20,13306.1,14.983333333333334,83.66666666666667
2009-05-21,10678.9,15.158333333333333,86.41666666666667
2009-05-22,17231.5,15.183333333333332,82.58333333333333
2009-05-23,12478.7,14.970833333333333,87.83333333333333
2009-05-24,16548.6,17.045833333333334,74.45833333333333
2009-05-25,17480.9,18.058333333333334,75.375
2009-05-26,15416.6,18.091666666666665,79.20833333333333
2009-05-27,11458.300000000001,19.479166666666668,77.5
2009-05-28,13665.0,20.474999999999998,70.41666666666667
2009-05-29,13006.5,17.991666666666667,86.125
2009-05-30,8325.3,15.741666666666667,89.79166666666667
2009-05-31,10978.4,17.558333333333334,85.625
2009-06-01,7863.1,17.900000000000002,84.875
2009-06-02,16121.0,12.987499999999999,77.83333333333333
2009-06-03,16489.8,11.029166666666667,77.41666666666667
2009-06-04,12396.6,11.1875,85.5
2009-06-05,13422.199999999999,16.891666666666666,79.25
2009-06-06,14136.7,17.320833333333333,79.0
2009-06-07,9386.0,13.766666666666666,86.95833333333333
2009-06-08,10950.4,12.258333333333333,88.83333333333333
2009-06-09,13687.5,15.3125,76.66666666666667
2009-06-10,13060.300000000001,16.945833333333333,73.625
2009-06-11,11321.8,17.724999999999998,77.20833333333333
2009-06-12,7288.8,16.1625,87.0
2009-06-13,8136.5,12.341666666666667,90.04166666666667
2009-06-14,15013.8,11.754166666666668,84.79166666666667
2009-06-15,13277.5,13.504166666666668,82.04166666666667
2009-06-16,15372.6,15.891666666666666,79.75
2009-06-17,11151.699999999999,16.654166666666665,77.79166666666667
2009-06-18,15860.5,16.075,68.58333333333333
2009-06-19,13951.199999999999,14.75,80.16666666666667
2009-06-20,12457.800000000001,15.695833333333333,86.41666666666667
2009-06-21,14957.9,14.991666666666667,81.41666666666667
2009-06-22,16554.0,14.804166666666667,67.41666666666667
2009-06-23,16352.300000000001,15.841666666666667,59.875
2009-06-24,16164.1,16.3,64.45833333333333
2009-06-25,11446.0,17.545833333333334,77.33333333333333
2009-06-26,12478.8,16.020833333333332,91.25
2009-06-27,6160.9,15.058333333333332,91.66666666666667
2009-06-28,12164.0,15.487499999999999,83.58333333333333
2009-06-29,14937.199999999999,15.804166666666667,82.79166666666667
2009-06-30,15972.1,16.991666666666667,73.29166666666667
2009-07-01,15857.5,18.241666666666667,66.625
2009-07-02,13974.1,19.195833333333333,69.41666666666667
2009-07-03,7914.0,16.079166666666666,82.125
2009-07-04,10782.9,16.9125,85.375
2009-07-05,7600.7,14.262500000000001,88.875
2009-07-06,7361.099999999999,14.229166666666666,89.375
2009-07-07,10307.1,14.883333333333333,87.875
2009-07-08,15255.8,15.725,81.625
2009-07-09,12221.6,16.0125,79.83333333333333
2009-07-10,14943.5,17.379166666666666,77.29166666666667
2009-07-11,9772.2,17.958333333333332,77.79166666666667
2009-07-12,14779.7,15.887500000000001,75.25
2009-07-13,17906.9,14.674999999999999,63.25
2009-07-14,17676.3,15.3375,71.33333333333333
2009-07-15,12865.199999999999,13.725,83.125
2009-07-16,10912.1,14.4,84.41666666666667
2009-07-17,17087.1,16.704166666666666,74.45833333333333
2009-07-18,16916.1,17.108333333333334,74.20833333333333
2009-07-19,13315.2,16.591666666666665,83.91666666666667
2009-07-20,10380.1,13.858333333333334,85.04166666666667
2009-07-21,9686.0,13.404166666666667,89.70833333333333
2009-07-22,16428.0,17.683333333333334,79.75
2009-07-23,12578.0,19.058333333333334,73.25
2009-07-24,12988.7,18.445833333333333,75.70833333333333
2009-07-25,2069.5,14.470833333333333,96.25
2009-07-26,11439.3,18.008333333333333,84.20833333333333
2009-07-27,14819.9,19.716666666666665,76.70833333333333
2009-07-28,16145.4,20.020833333333332,75.75
2009-07-29,17315.6,19.879166666666666,64.75
2009-07-30,15027.6,19.329166666666666,74.91666666666667
2009-07-31,12204.9,17.316666666666666,83.25
2009-08-01,15200.8,17.583333333333332,73.54166666666667
2009-08-02,13355.4,18.150000000000002,74.33333333333333
2009-08-03,15258.1,19.433333333333334,72.75
2009-08-04,12548.300000000001,19.195833333333333,78.25
2009-08-05,12471.5,17.591666666666665,83.41666666666667
2009-08-06,12898.1,18.883333333333333,63.25
2009-08-07,17839.6,19.633333333333333,56.166666666666664
2009-08-08,19557.2,18.9375,61.333333333333336
2009-08-09,19581.3,18.366666666666667,57.041666666666664
2009-08-10,19095.6,18.845833333333335,56.958333333333336
2009-08-11,11017.300000000001,15.295833333333334,74.375
2009-08-12,13149.599999999999,13.204166666666666,86.95833333333333
2009-08-13,18988.0,14.591666666666667,74.20833333333333
2009-08-14,19637.1,14.554166666666667,77.25
2009-08-15,17448.5,15.866666666666667,74.41666666666667
2009-08-16,15183.8,16.087500000000002,74.29166666666667
2009-08-17,17025.2,17.670833333333334,70.29166666666667
2009-08-18,16699.7,18.5125,64.58333333333333
2009-08-19,8252.4,17.266666666666666,74.29166666666667
2009-08-20,6456.0,17.070833333333333,78.5
2009-08-21,8602.8,16.6375,83.16666666666667
2009-08-22,6167.599999999999,11.2875,88.41666666666667
2009-08-23,9916.5,12.795833333333334,89.5
2009-08-24,9307.8,15.995833333333332,87.45833333333333
2009-08-25,6411.9,16.008333333333333,91.875
2009-08-26,5565.099999999999,13.666666666666666,93.375
